Turbine_exit_pressure_bar,Turbine_exit_temperature_C,Ship_speed_knots,output_power
1.39,592.0,9.0,1219.7966515848211
2.09,715.0,15.0,4342.937684322529
2.51,785.0,18.0,7208.698502927139
3.6,932.0,24.0,16502.78620930718
4.54,1080.0,27.0,27140.00949485198
1.21,506.0,6.0,431.832854186941
1.39,591.0,9.0,1219.7966515848211
1.66,647.0,12.0,2386.039620401448
2.09,715.0,15.0,4342.937684322529
2.51,783.0,18.0,7208.698502927139
3.6,931.0,24.0,16502.78620930718
1.28,598.0,3.0,744.243299635422
1.22,511.0,6.0,468.2229690910227
1.66,646.0,12.0,2386.039620401448
2.09,714.0,15.0,4342.937684322529
3.6,930.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.21,508.0,6.0,453.7716428845097
1.39,590.0,9.0,1219.7966515848211
2.09,713.0,15.0,4342.937684322529
2.51,781.0,18.0,7208.698502927139
2.98,831.0,21.0,10945.308805106837
3.6,929.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.28,616.0,3.0,777.544181763474
1.22,514.0,6.0,491.3450910214436
1.39,589.0,9.0,1219.7966515848211
1.66,644.0,12.0,2386.039620401448
2.51,780.0,18.0,7208.698502927139
2.98,830.0,21.0,10945.308805106837
3.6,928.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.39,588.0,9.0,1219.7966515848211
1.66,643.0,12.0,2386.039620401448
3.59,927.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.22,572.0,3.0,525.0753241454861
1.23,517.0,6.0,517.357478193167
2.51,778.0,18.0,7208.698502927139
3.59,926.0,24.0,16502.78620930718
1.39,587.0,9.0,1219.7966515848211
1.66,641.0,12.0,2386.039620401448
2.09,709.0,15.0,4342.937684322529
3.59,925.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.24,521.0,6.0,548.7629327535531
1.39,586.0,9.0,1219.7966515848211
1.66,640.0,12.0,2386.039620401448
2.09,708.0,15.0,4342.937684322529
2.98,826.0,21.0,10945.308805106837
1.12,468.0,3.0,136.15243681637688
1.39,585.0,9.0,1219.7966515848211
1.66,640.0,12.0,2386.039620401448
2.09,707.0,15.0,4342.937684322529
2.51,774.0,18.0,7208.698502927139
2.98,825.0,21.0,10945.308805106837
4.52,1070.0,27.0,27140.00949485198
1.13,469.0,3.0,152.07402838476992
1.39,584.0,9.0,1219.7966515848211
1.66,639.0,12.0,2386.039620401448
2.51,773.0,18.0,7208.698502927139
2.98,824.0,21.0,10945.308805106837
3.59,921.0,24.0,16502.78620930718
4.52,1070.0,27.0,27140.00949485198
1.15,480.0,3.0,222.70750321298044
1.39,583.0,9.0,1219.7966515848211
2.09,705.0,15.0,4342.937684322529
3.59,920.0,24.0,16502.78620930718
1.2,518.0,3.0,417.8632388539784
1.39,583.0,9.0,1219.7966515848211
2.09,704.0,15.0,4342.937684322529
2.51,771.0,18.0,7208.698502927139
2.98,822.0,21.0,10945.308805106837
1.39,582.0,9.0,1219.7966515848211
1.66,636.0,12.0,2386.039620401448
2.08,703.0,15.0,4342.937684322529
2.51,770.0,18.0,7208.698502927139
3.59,918.0,24.0,16502.78620930718
4.52,1070.0,27.0,27140.00949485198
1.32,647.0,3.0,1004.0530120872978
1.39,581.0,9.0,1219.7966515848211
2.08,702.0,15.0,4342.937684322529
2.51,769.0,18.0,7208.698502927139
2.98,820.0,21.0,10945.308805106837
1.21,563.0,3.0,481.5119060157075
1.39,580.0,9.0,1219.7966515848211
1.66,634.0,12.0,2386.039620401448
2.08,701.0,15.0,4342.937684322529
2.51,768.0,18.0,7208.698502927139
3.59,916.0,24.0,16502.78620930718
1.12,481.0,3.0,138.23007675795088
1.29,556.0,6.0,764.1924129857172
1.39,579.0,9.0,1219.7966515848211
1.66,634.0,12.0,2386.039620401448
2.51,767.0,18.0,7208.698502927139
2.97,818.0,21.0,10945.308805106837
4.52,1070.0,27.0,27140.00949485198
1.1,449.0,3.0,68.42388799518571
1.29,555.0,6.0,762.736808389554
1.39,579.0,9.0,1219.7966515848211
2.51,766.0,18.0,7208.698502927139
3.58,914.0,24.0,16502.78620930718
1.12,456.0,3.0,121.515756643302
1.39,578.0,9.0,1219.7966515848211
1.66,632.0,12.0,2386.039620401448
2.08,698.0,15.0,4342.937684322529
2.51,765.0,18.0,7208.698502927139
1.15,476.0,3.0,231.44113078996006
1.66,631.0,12.0,2386.039620401448
2.08,697.0,15.0,4342.937684322529
2.51,764.0,18.0,7208.698502927139
2.97,815.0,21.0,10945.308805106837
3.58,912.0,24.0,16502.78620930718
4.51,1060.0,27.0,27140.00949485198
1.19,502.0,3.0,364.7074911552391
1.39,576.0,9.0,1219.7966515848211
2.08,696.0,15.0,4342.937684322529
2.51,763.0,18.0,7208.698502927139
3.58,911.0,24.0,16502.78620930718
4.51,1060.0,27.0,27140.00949485198
1.22,527.0,3.0,494.64376330771296
1.31,570.0,6.0,858.8067117363298
1.66,629.0,12.0,2386.039620401448
2.08,695.0,15.0,4342.937684322529
2.51,762.0,18.0,7208.698502927139
3.58,910.0,24.0,16502.78620930718
4.51,1060.0,27.0,27140.00949485198
1.26,560.0,3.0,665.9233947814286
1.31,574.0,6.0,883.5519898711054
1.39,575.0,9.0,1219.7966515848211
1.66,628.0,12.0,2386.039620401448
2.08,694.0,15.0,4342.937684322529
4.51,1060.0,27.0,27140.00949485198
1.31,574.0,6.0,887.918803659595
1.39,574.0,9.0,1219.7966515848211
1.66,628.0,12.0,2386.039620401448
2.08,693.0,15.0,4342.937684322529
2.51,760.0,18.0,7208.698502927139
1.33,630.0,3.0,1007.2574365939595
1.32,581.0,6.0,924.308918563677
1.39,573.0,9.0,1219.7966515848211
1.66,627.0,12.0,2386.039620401448
2.08,693.0,15.0,4342.937684322529
2.97,810.0,21.0,10945.308805106837
1.32,638.0,3.0,992.4291192690156
1.39,572.0,9.0,1219.7966515848211
1.66,626.0,12.0,2386.039620401448
2.51,757.0,18.0,7208.698502927139
2.97,809.0,21.0,10945.308805106837
3.58,906.0,24.0,16502.78620930718
1.23,555.0,3.0,535.6624913880837
1.39,592.0,9.0,1219.7966515848211
1.66,647.0,12.0,2386.039620401448
2.09,715.0,15.0,4342.937684322529
4.54,1080.0,27.0,27140.00949485198
1.25,569.0,3.0,605.5315120039206
1.22,511.0,6.0,466.7778364703714
1.39,591.0,9.0,1219.7966515848211
1.66,646.0,12.0,2386.039620401448
2.09,714.0,15.0,4342.937684322529
2.51,783.0,18.0,7208.698502927139
3.6,930.0,24.0,16502.78620930718
1.27,588.0,3.0,704.5126245430231
1.23,517.0,6.0,501.46101936600274
2.09,713.0,15.0,4342.937684322529
2.98,832.0,21.0,10945.308805106837
3.6,929.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.28,606.0,3.0,783.2618803930072
1.39,589.0,9.0,1219.7966515848211
1.66,644.0,12.0,2386.039620401448
2.09,712.0,15.0,4342.937684322529
2.98,831.0,21.0,10945.308805106837
3.6,928.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.29,616.0,3.0,813.4525857940051
1.22,513.0,6.0,492.79022364209493
1.39,589.0,9.0,1219.7966515848211
1.66,644.0,12.0,2386.039620401448
2.09,711.0,15.0,4342.937684322529
2.51,780.0,18.0,7208.698502927139
2.98,830.0,21.0,10945.308805106837
3.6,927.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.39,588.0,9.0,1219.7966515848211
1.66,643.0,12.0,2386.039620401448
2.09,710.0,15.0,4342.937684322529
2.98,829.0,21.0,10945.308805106837
1.23,577.0,3.0,557.10909723659
1.24,521.0,6.0,544.3961189650634
1.39,587.0,9.0,1219.7966515848211
1.66,642.0,12.0,2386.039620401448
2.09,709.0,15.0,4342.937684322529
4.53,1080.0,27.0,27140.00949485198
2.09,708.0,15.0,4342.937684322529
2.51,776.0,18.0,7208.698502927139
1.15,502.0,3.0,225.92239969515398
1.25,527.0,6.0,583.6974430614715
2.09,707.0,15.0,4342.937684322529
2.51,775.0,18.0,7208.698502927139
2.98,826.0,21.0,10945.308805106837
4.53,1070.0,27.0,27140.00949485198
1.13,479.0,3.0,151.55042960917163
1.25,528.0,6.0,590.975466042288
1.39,585.0,9.0,1219.7966515848211
1.66,639.0,12.0,2386.039620401448
2.09,706.0,15.0,4342.937684322529
2.51,774.0,18.0,7208.698502927139
2.98,825.0,21.0,10945.308805106837
3.59,922.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
1.12,467.0,3.0,131.4526142066065
2.09,705.0,15.0,4342.937684322529
2.51,773.0,18.0,7208.698502927139
2.98,823.0,21.0,10945.308805106837
3.59,921.0,24.0,16502.78620930718
1.14,473.0,3.0,182.08671020206438
1.66,637.0,12.0,2386.039620401448
2.51,772.0,18.0,7208.698502927139
2.98,822.0,21.0,10945.308805106837
3.59,920.0,24.0,16502.78620930718
4.52,1070.0,27.0,27140.00949485198
1.39,582.0,9.0,1219.7966515848211
2.09,703.0,15.0,4342.937684322529
2.51,771.0,18.0,7208.698502927139
2.98,821.0,21.0,10945.308805106837
3.59,919.0,24.0,16502.78620930718
4.52,1070.0,27.0,27140.00949485198
1.28,548.0,6.0,711.7906475238395
2.51,770.0,18.0,7208.698502927139
2.98,820.0,21.0,10945.308805106837
4.52,1070.0,27.0,27140.00949485198
1.66,635.0,12.0,2386.039620401448
2.51,769.0,18.0,7208.698502927139
3.59,917.0,24.0,16502.78620930718
1.29,628.0,3.0,849.5913732857998
1.28,553.0,6.0,743.8139486394314
1.39,580.0,9.0,1219.7966515848211
2.51,767.0,18.0,7208.698502927139
2.98,818.0,21.0,10945.308805106837
4.52,1070.0,27.0,27140.00949485198
1.15,511.0,3.0,252.9610404670501
1.39,579.0,9.0,1219.7966515848211
1.66,633.0,12.0,2386.039620401448
2.08,700.0,15.0,4342.937684322529
2.51,766.0,18.0,7208.698502927139
4.52,1070.0,27.0,27140.00949485198
1.11,462.0,3.0,86.76974189459891
1.29,561.0,6.0,794.7601095051459
2.08,699.0,15.0,4342.937684322529
2.51,765.0,18.0,7208.698502927139
2.97,816.0,21.0,10945.308805106837
3.59,913.0,24.0,16502.78620930718
1.66,631.0,12.0,2386.039620401448
2.08,698.0,15.0,4342.937684322529
2.51,764.0,18.0,7208.698502927139
2.97,815.0,21.0,10945.308805106837
4.52,1060.0,27.0,27140.00949485198
1.13,461.0,3.0,151.738925168387
1.31,571.0,6.0,860.2623163324931
1.39,577.0,9.0,1219.7966515848211
1.66,631.0,12.0,2386.039620401448
2.08,697.0,15.0,4342.937684322529
2.51,763.0,18.0,7208.698502927139
2.97,814.0,21.0,10945.308805106837
3.58,911.0,24.0,16502.78620930718
1.31,573.0,6.0,871.9071531017992
1.39,576.0,9.0,1219.7966515848211
1.66,630.0,12.0,2386.039620401448
2.97,813.0,21.0,10945.308805106837
3.58,910.0,24.0,16502.78620930718
1.2,511.0,3.0,416.38669030679114
1.39,575.0,9.0,1219.7966515848211
1.66,629.0,12.0,2386.039620401448
2.51,761.0,18.0,7208.698502927139
2.97,812.0,21.0,10945.308805106837
3.58,909.0,24.0,16502.78620930718
4.51,1060.0,27.0,27140.00949485198
1.24,544.0,3.0,586.1897732333196
1.32,582.0,6.0,925.7645231598402
1.39,574.0,9.0,1219.7966515848211
1.66,628.0,12.0,2386.039620401448
2.08,694.0,15.0,4342.937684322529
2.51,760.0,18.0,7208.698502927139
2.97,811.0,21.0,10945.308805106837
3.58,908.0,24.0,16502.78620930718
4.51,1060.0,27.0,27140.00949485198
1.32,585.0,6.0,941.7761737176363
1.66,627.0,12.0,2386.039620401448
2.51,759.0,18.0,7208.698502927139
2.97,810.0,21.0,10945.308805106837
4.51,1060.0,27.0,27140.00949485198
1.33,627.0,3.0,994.2512430080976
1.32,583.0,6.0,937.4093599291464
1.39,573.0,9.0,1219.7966515848211
1.66,626.0,12.0,2386.039620401448
2.08,692.0,15.0,4342.937684322529
2.97,810.0,21.0,10945.308805106837
3.58,906.0,24.0,16502.78620930718
4.51,1060.0,27.0,27140.00949485198
1.31,634.0,3.0,954.2064086503398
1.33,589.0,6.0,959.5680601124664
1.66,626.0,12.0,2386.039620401448
2.51,757.0,18.0,7208.698502927139
2.97,809.0,21.0,10945.308805106837
4.51,1060.0,27.0,27140.00949485198
1.39,591.0,9.0,1219.7966515848211
2.51,783.0,18.0,7208.698502927139
2.99,833.0,21.0,10945.308805106837
3.6,931.0,24.0,16502.78620930718
4.54,1080.0,27.0,27140.00949485198
1.24,563.0,3.0,577.8750246768185
1.39,590.0,9.0,1219.7966515848211
1.66,646.0,12.0,2386.039620401448
2.09,713.0,15.0,4342.937684322529
2.51,782.0,18.0,7208.698502927139
1.26,579.0,3.0,662.3000912542882
1.22,515.0,6.0,494.2353562627462
1.66,645.0,12.0,2386.039620401448
2.98,831.0,21.0,10945.308805106837
3.6,929.0,24.0,16502.78620930718
4.54,1080.0,27.0,27140.00949485198
1.27,594.0,3.0,734.1273712908628
1.39,589.0,9.0,1219.7966515848211
2.09,712.0,15.0,4342.937684322529
2.51,780.0,18.0,7208.698502927139
2.98,830.0,21.0,10945.308805106837
3.6,928.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.29,610.0,3.0,796.236658052333
1.66,643.0,12.0,2386.039620401448
2.51,779.0,18.0,7208.698502927139
2.98,829.0,21.0,10945.308805106837
3.6,926.0,24.0,16502.78620930718
4.53,1080.0,27.0,27140.00949485198
1.24,526.0,6.0,566.2301879075123
1.39,587.0,9.0,1219.7966515848211
1.66,642.0,12.0,2386.039620401448
2.51,778.0,18.0,7208.698502927139
3.6,925.0,24.0,16502.78620930718
1.24,523.0,6.0,556.0409557343694
1.66,641.0,12.0,2386.039620401448
2.09,709.0,15.0,4342.937684322529
1.22,572.0,3.0,534.8247333471265
1.24,525.0,6.0,566.2301879075123
1.66,640.0,12.0,2386.039620401448
2.09,708.0,15.0,4342.937684322529
2.98,826.0,21.0,10945.308805106837
3.59,923.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
1.18,536.0,3.0,367.69200417614945
1.25,530.0,6.0,599.7090936192676
1.39,585.0,9.0,1219.7966515848211
2.09,707.0,15.0,4342.937684322529
2.51,775.0,18.0,7208.698502927139
3.59,922.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
1.39,584.0,9.0,1219.7966515848211
1.66,639.0,12.0,2386.039620401448
2.51,773.0,18.0,7208.698502927139
2.98,824.0,21.0,10945.308805106837
1.13,470.0,3.0,139.25109437036758
1.27,541.0,6.0,665.2113004466147
1.39,583.0,9.0,1219.7966515848211
1.66,638.0,12.0,2386.039620401448
2.09,705.0,15.0,4342.937684322529
2.51,772.0,18.0,7208.698502927139
2.98,823.0,21.0,10945.308805106837
3.59,920.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
1.13,469.0,3.0,160.68199225560593
1.27,547.0,6.0,698.69020615837
1.66,637.0,12.0,2386.039620401448
2.51,771.0,18.0,7208.698502927139
3.59,919.0,24.0,16502.78620930718
4.52,1070.0,27.0,27140.00949485198
1.15,476.0,3.0,203.76369951183395
1.66,636.0,12.0,2386.039620401448
1.18,502.0,3.0,343.0619177720054
1.27,546.0,6.0,700.1458107545333
1.39,581.0,9.0,1219.7966515848211
1.66,635.0,12.0,2386.039620401448
2.98,820.0,21.0,10945.308805106837
4.52,1070.0,27.0,27140.00949485198
1.24,551.0,3.0,592.0959674220684
1.28,552.0,6.0,739.4471348509414
1.66,634.0,12.0,2386.039620401448
2.51,768.0,18.0,7208.698502927139
2.98,819.0,21.0,10945.308805106837
3.59,916.0,24.0,16502.78620930718
4.52,1070.0,27.0,27140.00949485198
1.39,579.0,9.0,1219.7966515848211
2.08,700.0,15.0,4342.937684322529
2.51,767.0,18.0,7208.698502927139
2.98,818.0,21.0,10945.308805106837
4.52,1070.0,27.0,27140.00949485198
1.25,592.0,3.0,644.1521576920511
1.3,564.0,6.0,809.3161554667786
1.39,579.0,9.0,1219.7966515848211
2.08,699.0,15.0,4342.937684322529
3.59,914.0,24.0,16502.78620930718
1.39,578.0,9.0,1219.7966515848211
1.66,632.0,12.0,2386.039620401448
2.08,698.0,15.0,4342.937684322529
2.51,765.0,18.0,7208.698502927139
2.98,816.0,21.0,10945.308805106837
1.1,455.0,3.0,73.10904983923928
1.3,567.0,6.0,835.5170381977174
2.51,764.0,18.0,7208.698502927139
3.59,912.0,24.0,16502.78620930718
4.52,1060.0,27.0,27140.00949485198
1.31,577.0,6.0,892.285617448085
1.39,576.0,9.0,1219.7966515848211
1.66,630.0,12.0,2386.039620401448
2.08,696.0,15.0,4342.937684322529
2.97,814.0,21.0,10945.308805106837
3.58,911.0,24.0,16502.78620930718
1.14,469.0,3.0,199.4178296743681
1.66,629.0,12.0,2386.039620401448
2.08,695.0,15.0,4342.937684322529
2.51,762.0,18.0,7208.698502927139
2.97,813.0,21.0,10945.308805106837
4.51,1060.0,27.0,27140.00949485198
1.18,493.0,3.0,322.5368457685521
1.32,583.0,6.0,930.13133694833
1.39,575.0,9.0,1219.7966515848211
2.08,694.0,15.0,4342.937684322529
2.51,761.0,18.0,7208.698502927139
3.58,909.0,24.0,16502.78620930718
1.21,519.0,3.0,459.20659817522005
2.08,693.0,15.0,4342.937684322529
2.51,760.0,18.0,7208.698502927139
4.51,1060.0,27.0,27140.00949485198
1.33,589.0,6.0,963.6102426600853
2.08,692.0,15.0,4342.937684322529
2.51,759.0,18.0,7208.698502927139
1.3,597.0,3.0,866.451253860065
3.58,906.0,24.0,16502.78620930718
4.51,1060.0,27.0,27140.00949485198
1.32,621.0,3.0,976.909651560282
1.33,592.0,6.0,979.7999168015847
1.39,572.0,9.0,1219.7966515848211
1.66,625.0,12.0,2386.039620401448
2.08,691.0,15.0,4342.937684322529
2.51,756.0,18.0,7208.698502927139
1.22,542.0,3.0,471.61588915689975
1.39,591.0,9.0,1219.7966515848211
2.09,714.0,15.0,4342.937684322529
2.99,833.0,21.0,10945.308805106837
3.6,930.0,24.0,16502.78620930718
4.54,1080.0,27.0,27140.00949485198
1.23,554.0,3.0,534.2068867919204
1.22,513.0,6.0,482.67429529753576
1.66,645.0,12.0,2386.039620401448
2.09,713.0,15.0,4342.937684322529
2.99,831.0,21.0,10945.308805106837
3.6,929.0,24.0,16502.78620930718
4.54,1080.0,27.0,27140.00949485198
1.25,569.0,3.0,614.2651395809003
1.23,519.0,6.0,514.4672129518644
1.39,589.0,9.0,1219.7966515848211
1.66,644.0,12.0,2386.039620401448
2.09,712.0,15.0,4342.937684322529
2.51,781.0,18.0,7208.698502927139
4.54,1080.0,27.0,27140.00949485198
1.26,583.0,3.0,687.0453693890638
1.66,644.0,12.0,2386.039620401448
2.09,711.0,15.0,4342.937684322529
2.51,780.0,18.0,7208.698502927139
3.6,927.0,24.0,16502.78620930718
1.24,525.0,6.0,563.3189787151857
1.39,588.0,9.0,1219.7966515848211
2.09,710.0,15.0,4342.937684322529
2.51,778.0,18.0,7208.698502927139
3.6,926.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
2.98,827.0,21.0,10945.308805106837
3.6,925.0,24.0,16502.78620930718
1.27,606.0,3.0,732.3052475517808
1.25,533.0,6.0,606.987116600084
1.66,641.0,12.0,2386.039620401448
2.51,776.0,18.0,7208.698502927139
1.26,535.0,6.0,625.9099763502065
1.39,585.0,9.0,1219.7966515848211
2.09,707.0,15.0,4342.937684322529
2.51,775.0,18.0,7208.698502927139
2.98,825.0,21.0,10945.308805106837
3.6,923.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
1.26,535.0,6.0,627.3655809463698
1.39,584.0,9.0,1219.7966515848211
1.66,639.0,12.0,2386.039620401448
2.09,706.0,15.0,4342.937684322529
2.51,774.0,18.0,7208.698502927139
2.98,824.0,21.0,10945.308805106837
1.16,511.0,3.0,266.01959393047173
1.26,535.0,6.0,631.7323947348596
1.39,584.0,9.0,1219.7966515848211
1.66,638.0,12.0,2386.039620401448
2.51,773.0,18.0,7208.698502927139
3.59,921.0,24.0,16502.78620930718
1.13,484.0,3.0,172.5991003882232
1.39,583.0,9.0,1219.7966515848211
2.51,772.0,18.0,7208.698502927139
2.98,822.0,21.0,10945.308805106837
3.59,919.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
1.13,467.0,3.0,141.84919149488633
1.66,637.0,12.0,2386.039620401448
2.98,821.0,21.0,10945.308805106837
4.53,1070.0,27.0,27140.00949485198
1.28,550.0,6.0,723.4354842931456
1.66,636.0,12.0,2386.039620401448
2.51,770.0,18.0,7208.698502927139
2.98,820.0,21.0,10945.308805106837
3.59,917.0,24.0,16502.78620930718
1.39,580.0,9.0,1219.7966515848211
2.09,701.0,15.0,4342.937684322529
2.51,769.0,18.0,7208.698502927139
3.59,916.0,24.0,16502.78620930718
4.52,1070.0,27.0,27140.00949485198
1.28,552.0,6.0,742.3583440432682
1.39,580.0,9.0,1219.7966515848211
1.66,634.0,12.0,2386.039620401448
3.59,915.0,24.0,16502.78620930718
4.52,1070.0,27.0,27140.00949485198
1.27,574.0,3.0,711.6963997442318
1.66,633.0,12.0,2386.039620401448
2.98,817.0,21.0,10945.308805106837
3.59,914.0,24.0,16502.78620930718
4.52,1070.0,27.0,27140.00949485198
1.31,571.0,6.0,851.5286887555134
1.66,632.0,12.0,2386.039620401448
2.08,699.0,15.0,4342.937684322529
2.98,816.0,21.0,10945.308805106837
3.59,913.0,24.0,16502.78620930718
1.22,570.0,3.0,533.5680962856904
1.31,571.0,6.0,852.9842933516767
1.39,577.0,9.0,1219.7966515848211
2.51,764.0,18.0,7208.698502927139
2.98,815.0,21.0,10945.308805106837
3.59,912.0,24.0,16502.78620930718
4.52,1060.0,27.0,27140.00949485198
1.31,575.0,6.0,877.7295714864524
2.08,697.0,15.0,4342.937684322529
2.51,763.0,18.0,7208.698502927139
2.98,814.0,21.0,10945.308805106837
3.59,911.0,24.0,16502.78620930718
4.52,1060.0,27.0,27140.00949485198
1.32,580.0,6.0,909.7528726020442
2.08,696.0,15.0,4342.937684322529
2.51,762.0,18.0,7208.698502927139
3.59,910.0,24.0,16502.78620930718
1.13,459.0,3.0,151.738925168387
1.32,579.0,6.0,908.2972680058809
1.66,629.0,12.0,2386.039620401448
2.51,761.0,18.0,7208.698502927139
2.97,812.0,21.0,10945.308805106837
4.52,1060.0,27.0,27140.00949485198
1.33,591.0,6.0,966.5214518524118
1.66,628.0,12.0,2386.039620401448
2.51,760.0,18.0,7208.698502927139
2.97,811.0,21.0,10945.308805106837
1.2,510.0,3.0,416.38669030679114
2.08,693.0,15.0,4342.937684322529
2.51,759.0,18.0,7208.698502927139
3.58,907.0,24.0,16502.78620930718
4.51,1060.0,27.0,27140.00949485198
1.33,596.0,6.0,991.360977766795
1.39,573.0,9.0,1219.7966515848211
2.08,692.0,15.0,4342.937684322529
2.51,758.0,18.0,7208.698502927139
3.58,906.0,24.0,16502.78620930718
4.51,1060.0,27.0,27140.00949485198
1.27,570.0,3.0,729.4149823104782
1.33,592.0,6.0,975.4645189396307
1.39,572.0,9.0,1219.7966515848211
2.97,808.0,21.0,10945.308805106837
3.58,905.0,24.0,16502.78620930718
1.31,609.0,3.0,933.0425461406566
1.33,597.0,6.0,997.1415082494003
3.58,904.0,24.0,16502.78620930718
1.21,537.0,3.0,448.3262156182874
2.09,713.0,15.0,4342.937684322529
2.51,782.0,18.0,7208.698502927139
2.99,832.0,21.0,10945.308805106837
4.54,1080.0,27.0,27140.00949485198
1.23,550.0,3.0,516.7396316379611
2.09,712.0,15.0,4342.937684322529
2.51,781.0,18.0,7208.698502927139
3.6,928.0,24.0,16502.78620930718
4.54,1080.0,27.0,27140.00949485198
1.24,562.0,3.0,582.2418384653083
1.24,527.0,6.0,564.774583311349
1.39,589.0,9.0,1219.7966515848211
2.51,780.0,18.0,7208.698502927139
2.99,830.0,21.0,10945.308805106837
1.25,573.0,3.0,637.5548131195126
1.39,588.0,9.0,1219.7966515848211
1.66,643.0,12.0,2386.039620401448
2.51,779.0,18.0,7208.698502927139
2.99,829.0,21.0,10945.308805106837
1.25,533.0,6.0,601.1646982154308
2.98,828.0,21.0,10945.308805106837
1.28,605.0,3.0,780.4553909558003
1.39,586.0,9.0,1219.7966515848211
2.09,709.0,15.0,4342.937684322529
2.98,827.0,21.0,10945.308805106837
3.6,924.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
1.25,534.0,6.0,617.1763487732269
1.66,640.0,12.0,2386.039620401448
2.09,708.0,15.0,4342.937684322529
2.51,776.0,18.0,7208.698502927139
2.98,826.0,21.0,10945.308805106837
3.6,923.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
1.26,597.0,3.0,681.9769332412724
1.26,539.0,6.0,646.2884406964922
1.39,585.0,9.0,1219.7966515848211
1.66,640.0,12.0,2386.039620401448
2.09,707.0,15.0,4342.937684322529
2.51,775.0,18.0,7208.698502927139
3.6,922.0,24.0,16502.78620930718
2.09,706.0,15.0,4342.937684322529
1.16,512.0,3.0,279.24569900208473
2.09,705.0,15.0,4342.937684322529
3.59,920.0,24.0,16502.78620930718
4.53,1070.0,27.0,27140.00949485198
1.14,488.0,3.0,192.24452644867142
1.39,582.0,9.0,1219.7966515848211
2.09,704.0,15.0,4342.937684322529
2.98,822.0,21.0,10945.308805106837
3.59,919.0,24.0,16502.78620930718
1.29,556.0,6.0,754.0031808125742
1.39,582.0,9.0,1219.7966515848211
